ID,Skills
5369,"Stakeholder Management, Product Roadmap, Agile, Scrum, User Stories"
5370,"System Design, Agile, Docker, REST APIs, Spring Boot, Java"
5371,"Deep Learning, NLP, Python, Statistics"
5372,"Cloud, Python, TensorFlow, MLOps, Keras"
5373,"MLOps, Python, Cloud, TensorFlow"
5374,"Agile, User Stories, Scrum, Stakeholder Management"
5375,"Cloud, Python"
5376,"Python, Deep Learning, NLP"
5377,"Product Roadmap, Scrum"
5378,"TensorFlow, Python, Computer Vision, Keras, PyTorch, MLOps"
5379,"Excel, Reporting, Tableau"
5380,"Python, MLOps, Computer Vision, PyTorch, TensorFlow, Keras"
5381,"Spring Boot, Java, REST APIs, Docker"
5382,"Agile, Spring Boot, REST APIs, Java, System Design"
5383,"Pandas, NLP, Machine Learning"
5384,"Tableau, Reporting"
5385,"Tableau, Data Cleaning, SQL"
5386,"SQL, Python, NLP, Statistics, Machine Learning, Deep Learning"
5387,"Scrum, Agile"
5388,"SQL, Deep Learning, Machine Learning, NLP, Python"
5389,"Git, Java, System Design"
5390,"Statistics, Pandas, Deep Learning, Machine Learning"
5391,"Tableau, SQL, Power BI"
5392,"Stakeholder Management, Product Roadmap, Agile"
5393,"Product Roadmap, Scrum, Stakeholder Management, Agile, User Stories"
5394,"Computer Vision, Python, Keras"
5395,"Spring Boot, Java, Git"
5396,"Scrum"
5397,"Tableau, SQL, Data Cleaning"
5398,"Product Roadmap, Scrum, Agile, Stakeholder Management, User Stories"
5399,"Git, Docker"
5400,"Excel, Data Cleaning, Tableau, Power BI, Reporting"
5401,"User Stories, Agile, Stakeholder Management, Product Roadmap"
5402,"PyTorch, Python, Cloud, Computer Vision"
5403,"User Stories, Agile, Scrum"
5404,"Reporting, Power BI"
5405,"Excel, Power BI, SQL, Tableau"
5406,"SQL, Python, Machine Learning, Statistics, Pandas"
5407,"Python, Machine Learning, Statistics, Pandas, Deep Learning, SQL"
5408,"Git, Java"
5409,"Docker, REST APIs, Java"
5410,"Machine Learning"
5411,"Power BI, Data Cleaning, Tableau, Excel, Reporting"
5412,"MLOps, Keras, Computer Vision"
5413,"Python, Keras, Cloud, Computer Vision, MLOps, TensorFlow, PyTorch"
5414,"SQL, Deep Learning, Pandas"
5415,"Keras, MLOps, Python"
5416,"Power BI, SQL, Reporting"
5417,"Cloud, Keras, TensorFlow, Python"
5418,"Power BI, SQL, Excel, Tableau"
5419,"SQL, Tableau, Power BI, Data Cleaning"
5420,"Tableau, Data Cleaning"
5421,"Java, Docker"
5422,"Statistics, Python"
5423,"REST APIs, Java, Agile, System Design, Docker"
5424,"Statistics, NLP, SQL"
5425,"Scrum, User Stories, Agile"
5426,"Keras, Computer Vision"
5427,"PyTorch, Computer Vision, Keras, Python, MLOps"
5428,"User Stories"
5429,"Excel, Tableau, SQL"
5430,"MLOps, Computer Vision, Cloud"
5431,"TensorFlow, Keras, Cloud"
5432,"Agile, Scrum, User Stories"
5433,"Reporting, SQL, Power BI, Data Cleaning"
5434,"Agile, Stakeholder Management, Product Roadmap"
5435,"Power BI, Excel, SQL, Reporting, Tableau"
5436,"Data Cleaning, Reporting"
5437,"Agile, User Stories, Product Roadmap, Scrum, Stakeholder Management"
5438,"REST APIs, Spring Boot, Git, System Design, Agile"
5439,"MLOps, Keras"
5440,"Docker, Git, Java"
5441,"Stakeholder Management, Product Roadmap, Agile"
5442,"Cloud, Python, TensorFlow, PyTorch"
5443,"Agile, REST APIs, System Design, Git, Spring Boot, Java"
5444,"Stakeholder Management, Product Roadmap, Agile, User Stories, Scrum"
5445,"Power BI, Excel, SQL"
5446,"Keras, TensorFlow, PyTorch, Python, Cloud"
5447,"Stakeholder Management, Agile, Scrum, User Stories, Product Roadmap"
5448,"SQL, Power BI, Reporting, Data Cleaning, Excel"
5449,"Data Cleaning, Power BI, Excel, Tableau, SQL"
5450,"Python, NLP, Statistics"
5451,"NLP, Python, SQL"
5452,"Deep Learning, Machine Learning, NLP, Statistics"
5453,"Power BI, Data Cleaning, SQL"
5454,"PyTorch, Cloud, Computer Vision, Python, Keras, MLOps"
5455,"Stakeholder Management"
5456,"Docker, Java, System Design, REST APIs, Agile"
5457,"Cloud, TensorFlow, MLOps"
5458,"Docker, REST APIs, Java, Spring Boot"
5459,"Computer Vision, TensorFlow, Python, Keras, PyTorch, Cloud"
5460,""
5461,"Excel"
5462,"Statistics, Deep Learning, Machine Learning, NLP"
5463,"Agile, Docker, Java, Git"
5464,"Computer Vision, Python, Keras, Cloud, PyTorch"
5465,"Power BI, Data Cleaning, SQL"
5466,"Computer Vision, Python"
5467,"SQL, Pandas, Machine Learning, NLP"
5468,"Cloud, Python, MLOps, TensorFlow"
5469,"Python, MLOps, Cloud, Computer Vision"
5470,"REST APIs, System Design, Git, Docker"
5471,"Spring Boot, Git, Java, REST APIs"
5472,"System Design, Git, Java, REST APIs, Agile"
5473,"Reporting, Excel, Power BI, SQL"
5474,"SQL, Python, Deep Learning, Statistics, Machine Learning"
5475,"MLOps, Computer Vision, Keras, TensorFlow"
5476,"Deep Learning, Python, NLP, SQL, Statistics"
5477,"Cloud"
5478,"Computer Vision, Keras, Python, Cloud, MLOps, TensorFlow"
5479,"Machine Learning, Pandas"
5480,"Power BI, Data Cleaning, SQL, Excel"
5481,"User Stories, Scrum"
5482,"Product Roadmap, Scrum, Agile, User Stories"
5483,"User Stories, Scrum, Agile, Product Roadmap"
5484,"Stakeholder Management, Agile, Product Roadmap"
5485,"Excel, Data Cleaning, SQL, Reporting, Power BI"
5486,"Java, Spring Boot, REST APIs, Agile"
5487,"REST APIs, Spring Boot, Java, Git, Docker"
5488,"Keras, Computer Vision"
5489,"Excel, SQL, Data Cleaning"
5490,"Cloud, Keras, MLOps, Python, PyTorch"
5491,"Spring Boot, Agile, Docker, Java, System Design, Git"
5492,"Python, Cloud, Keras, PyTorch, Computer Vision, TensorFlow"
5493,"SQL, Machine Learning"
5494,"Tableau, Excel, Reporting, Data Cleaning, Power BI, SQL"
5495,"Tableau"
5496,"Python, TensorFlow"
5497,"Deep Learning, Machine Learning, Pandas, SQL"
5498,"Data Cleaning, Reporting"
5499,"System Design, Docker, Agile, Spring Boot, Java"
5500,"Excel, Tableau, SQL, Data Cleaning"
5501,"Java, REST APIs, System Design, Docker, Agile, Git, Spring Boot"
5502,"PyTorch, Computer Vision, Cloud, MLOps"
5503,"Keras, TensorFlow"
5504,"Agile, Git, Docker"
5505,"Machine Learning, NLP"
5506,"Spring Boot, System Design"
5507,"Deep Learning, Machine Learning, Statistics, Python, NLP, Pandas"
5508,"Tableau, SQL, Reporting, Excel, Power BI"
5509,"Product Roadmap, Agile, User Stories, Scrum, Stakeholder Management"
5510,"SQL, Machine Learning, NLP, Python, Statistics, Deep Learning"
5511,"Keras, Python, TensorFlow, Computer Vision, PyTorch"
5512,"NLP, SQL"
5513,"Machine Learning, SQL, NLP, Deep Learning, Python"
5514,"Scrum, Agile, Product Roadmap"
5515,"Computer Vision, Keras, MLOps, Python"
5516,"Python, Computer Vision, PyTorch, MLOps, Cloud"
5517,"Python, SQL, Deep Learning"
5518,"User Stories, Product Roadmap, Scrum"
5519,"System Design, Spring Boot, Docker"
5520,"Statistics, Machine Learning, SQL, Deep Learning, Pandas"
5521,"Docker, Agile"
5522,"Excel, Reporting"
5523,"Python, Pandas, NLP, Machine Learning"
5524,"SQL, Statistics, Pandas, Machine Learning"
5525,"Git, Agile"
5526,"REST APIs, Spring Boot"
5527,"TensorFlow, Computer Vision, MLOps, Keras"
5528,"Product Roadmap, User Stories"
5529,"Pandas, SQL, Statistics, NLP, Python"
5530,"PyTorch, MLOps, Cloud, Keras, Python"
5531,"Python, Statistics, Pandas, SQL, Machine Learning, Deep Learning"
5532,"Stakeholder Management, Agile, Product Roadmap"
5533,"Power BI, Data Cleaning, SQL, Tableau, Reporting, Excel"
5534,"Data Cleaning, SQL, Power BI"
5535,"Pandas, Statistics"
5536,"Scrum, Product Roadmap, Stakeholder Management, Agile"
5537,"Deep Learning, NLP, Statistics, Pandas, Python"
5538,"Reporting, SQL"
5539,"Reporting, Tableau"
5540,"Java, System Design, Agile"
5541,"Python, Statistics, Pandas"
5542,"Machine Learning, Pandas, Statistics, NLP"
5543,"User Stories, Agile"
5544,"Git, REST APIs"
5545,"Python, MLOps, Keras, PyTorch, TensorFlow"
5546,"Computer Vision, TensorFlow, Keras"
5547,"SQL, Reporting, Excel, Tableau, Data Cleaning"
5548,"User Stories, Agile, Scrum"
5549,"Pandas, Deep Learning, Machine Learning, SQL"
5550,"Java, System Design, Docker"
5551,"Git, REST APIs, Spring Boot"
5552,"Excel, Reporting"
5553,"Java, Spring Boot, Docker"
5554,"Product Roadmap, Agile, Stakeholder Management"
5555,"Keras, Cloud, MLOps"
5556,"System Design, Docker, Git, REST APIs, Java, Spring Boot"
5557,"Cloud, MLOps, PyTorch, Computer Vision"
5558,"Computer Vision, Keras"
5559,"Statistics, NLP, Python, Pandas, Deep Learning"
5560,"Python, Computer Vision, PyTorch, Cloud"
5561,"Agile, Product Roadmap, Stakeholder Management"
5562,"Data Cleaning, SQL, Power BI, Excel, Reporting, Tableau"
5563,"Stakeholder Management, User Stories, Scrum, Agile, Product Roadmap"
5564,"Python, Pandas, Statistics"
5565,"MLOps, Keras, PyTorch, TensorFlow"
5566,"Cloud, Computer Vision"
5567,"SQL, Pandas, Machine Learning, Python"
5568,"Power BI, Tableau"
5569,"REST APIs, Docker, Spring Boot, System Design, Git"
5570,"Machine Learning, SQL"
5571,"PyTorch, Keras, MLOps, TensorFlow, Python"
5572,"Reporting, Data Cleaning"
5573,"Scrum, User Stories"
5574,"Agile"
5575,"NLP, Deep Learning, Machine Learning"
5576,"Spring Boot, Git, REST APIs"
5577,"Pandas, Statistics, NLP"
5578,"SQL, Reporting, Data Cleaning, Excel"
5579,"Docker, Agile, Spring Boot, Java, Git, REST APIs"
5580,"Python, SQL, Pandas"
5581,"Spring Boot"
5582,"Deep Learning"
5583,"Scrum, User Stories, Product Roadmap"
5584,"System Design, REST APIs, Git, Agile, Java"
5585,"Product Roadmap, Scrum"
5586,"Docker, Java, Spring Boot, Agile, System Design"
5587,"Statistics, Machine Learning, NLP, Pandas"
5588,"Machine Learning, Deep Learning, NLP, Python"
5589,"Agile, Stakeholder Management"
5590,"Reporting, Tableau, Data Cleaning, Power BI, Excel"
5591,"MLOps, PyTorch, Python, Keras, Cloud"
5592,"Statistics, Pandas, SQL, Deep Learning, Python, NLP, Machine Learning"
5593,"Docker, REST APIs, System Design, Agile, Java"
5594,"Statistics, Machine Learning, SQL"
5595,"Cloud, MLOps, Python, TensorFlow, Keras"
5596,"Keras, TensorFlow, Cloud, MLOps"
5597,"Excel, Data Cleaning, Power BI, Reporting, SQL"
5598,"Tableau, Excel, Data Cleaning, Reporting"
5599,"Agile, Scrum, User Stories, Product Roadmap, Stakeholder Management"
5600,"Keras"
5601,"Reporting, Data Cleaning, Power BI, Excel"
5602,"Docker, System Design, Java"
5603,"Agile, REST APIs, Spring Boot, System Design"
5604,"Scrum, Stakeholder Management, User Stories"
5605,"User Stories, Stakeholder Management, Agile, Scrum, Product Roadmap"
5606,"Product Roadmap, User Stories, Stakeholder Management"
5607,"Cloud, Computer Vision, Keras, PyTorch, TensorFlow"
5608,"Deep Learning, NLP, Pandas"
5609,"Scrum, Stakeholder Management, User Stories"
5610,"Python, Deep Learning, Statistics, SQL, Pandas"
5611,"System Design, Docker"
5612,"Product Roadmap, Agile, User Stories"
5613,"Reporting, Excel, Data Cleaning, SQL, Tableau"
5614,"User Stories, Product Roadmap, Stakeholder Management"
5615,"Computer Vision, PyTorch, Cloud"
5616,"REST APIs, Git, System Design, Java, Docker"
5617,"Reporting, SQL, Data Cleaning, Excel, Tableau"
5618,"Keras, MLOps, Cloud, TensorFlow, Python"
5619,"Agile, Product Roadmap, Scrum, User Stories"
5620,"System Design, Git"
5621,"Spring Boot, REST APIs, Docker, Git, System Design"
5622,"Statistics"
5623,"Python, TensorFlow, Cloud, Computer Vision"
5624,"Agile, Stakeholder Management, User Stories, Product Roadmap"
5625,"Machine Learning, NLP, Deep Learning"
5626,"Excel, Reporting, Tableau, Data Cleaning, Power BI"
5627,"Reporting, Power BI, Tableau, Data Cleaning"
5628,"Keras, MLOps, Cloud, PyTorch, Python, Computer Vision"
5629,"System Design, Java, Spring Boot"
5630,"MLOps, Cloud"
5631,"SQL, Reporting, Excel, Data Cleaning, Power BI"
5632,"SQL, Reporting, Tableau, Power BI, Excel"
5633,"Product Roadmap, Scrum, User Stories"
5634,"Pandas"
5635,"Reporting, Data Cleaning"
5636,"NLP, SQL, Python, Machine Learning"
5637,"SQL, Reporting, Power BI, Tableau, Excel, Data Cleaning"
5638,"Cloud, PyTorch, Computer Vision"
5639,"TensorFlow, PyTorch, Keras, MLOps, Computer Vision"
5640,"Java, System Design, Agile, Git, REST APIs"
5641,"Tableau, Power BI, Data Cleaning, Reporting"
5642,"TensorFlow, PyTorch"
5643,"Data Cleaning, Tableau"
5644,"Machine Learning"
5645,"Reporting, Data Cleaning, Power BI, SQL"
5646,"NLP, Statistics, Machine Learning"
5647,"Excel, Power BI"
5648,"Keras, TensorFlow"
5649,"Data Cleaning, Reporting, SQL, Tableau, Excel"
5650,"Git, Java"
5651,"REST APIs, Docker, Agile, Git, System Design"
5652,"Keras, Cloud"
5653,"Statistics, Pandas, Machine Learning"
5654,"Stakeholder Management, Scrum"
5655,"Agile, System Design, Git"
5656,"PyTorch, Cloud"
5657,"Python, TensorFlow, Computer Vision, PyTorch"
5658,"Spring Boot, Agile, Docker, REST APIs"
5659,"Java, Git, REST APIs"
5660,"Keras, PyTorch"
5661,"Docker, Agile, System Design, REST APIs, Java"
5662,"Data Cleaning, Reporting, Tableau, SQL, Excel"
5663,"SQL, Deep Learning"
5664,"Product Roadmap, Stakeholder Management"
5665,"Java, Git, Docker, REST APIs, Agile"
5666,"User Stories, Stakeholder Management, Product Roadmap, Scrum, Agile"
5667,"SQL, NLP, Statistics, Machine Learning, Python, Pandas"
5668,"Deep Learning, SQL, Python, Pandas, Machine Learning"
5669,"Java, Docker"
5670,"Keras"
5671,"Agile, User Stories, Scrum, Product Roadmap, Stakeholder Management"
5672,"Statistics, NLP, Pandas, Python"
5673,"NLP"
5674,"REST APIs, Git, System Design"
5675,"Data Cleaning, SQL, Excel, Reporting"
5676,"Excel, SQL"
5677,"System Design, Spring Boot, Docker"
5678,"Docker, Git, Agile, REST APIs, Spring Boot"
5679,"Java, Spring Boot, Docker, System Design, REST APIs, Git"
5680,"Machine Learning, Deep Learning, Python"
5681,"Stakeholder Management, User Stories, Agile, Scrum"
5682,"SQL, Python, Statistics, Deep Learning"
5683,"Keras, TensorFlow"
5684,"Power BI, Excel, SQL, Tableau, Data Cleaning, Reporting"
5685,"User Stories, Product Roadmap, Stakeholder Management"
5686,"Product Roadmap, User Stories, Scrum, Stakeholder Management, Agile"
5687,"SQL, Machine Learning, Python, Statistics, Deep Learning"
5688,"Python, SQL, NLP"
5689,"Deep Learning, Statistics, SQL, Python, Machine Learning"
5690,"REST APIs, Java, Agile, Docker, Spring Boot, Git"
5691,"User Stories, Scrum, Agile"
5692,"Reporting, Tableau, Data Cleaning, Excel"
5693,"Docker, System Design, Agile, Java, Git, Spring Boot"
5694,"Statistics, NLP, Pandas, Deep Learning, SQL, Python"
5695,"Computer Vision, Python"
5696,"Keras, TensorFlow, MLOps"
5697,"TensorFlow, Computer Vision"
5698,"Product Roadmap, Agile"
5699,"Docker, Java, Git, REST APIs, Spring Boot"
5700,"Power BI, Data Cleaning, Excel"
5701,"Deep Learning, Pandas"
5702,"Power BI, Data Cleaning, Excel, SQL, Reporting"
5703,"Git, Java, REST APIs"
5704,"PyTorch, Python, MLOps, Keras, TensorFlow"
5705,"Computer Vision, PyTorch, Python, MLOps"
5706,"Product Roadmap, User Stories, Stakeholder Management"
5707,"Keras, PyTorch, Computer Vision, Python, Cloud"
5708,"Tableau, SQL"
5709,"TensorFlow, Computer Vision, PyTorch, MLOps"
5710,"Product Roadmap, Stakeholder Management"
5711,"Pandas, Deep Learning"
5712,"Python, Keras, Cloud"
5713,"Product Roadmap, Stakeholder Management, Scrum, User Stories, Agile"
5714,"Scrum, Product Roadmap, User Stories, Agile, Stakeholder Management"
5715,"Git"
5716,"Data Cleaning, Excel, Tableau, Reporting, Power BI"
5717,"Excel, Reporting, Data Cleaning, Tableau, Power BI, SQL"
5718,"Cloud, TensorFlow"
5719,"Deep Learning, SQL, Pandas, Python, Machine Learning"
5720,"Statistics, Pandas, SQL, Python, NLP, Machine Learning"
5721,"Product Roadmap, Stakeholder Management, Agile, Scrum"
5722,"Cloud, Computer Vision, Keras"
5723,"Reporting, SQL, Power BI, Data Cleaning, Tableau"
5724,"Power BI, Reporting, SQL, Tableau"
5725,"Cloud"
5726,"TensorFlow, Cloud"
5727,"Power BI, Excel, Data Cleaning, Tableau, Reporting"
5728,"System Design, Java"
5729,"REST APIs, Git, Docker, Spring Boot, Java, System Design"
5730,"Product Roadmap, Agile, Stakeholder Management"
5731,"Power BI, Reporting"
5732,"NLP, Statistics, Deep Learning, Machine Learning"
5733,"Power BI, Tableau, Excel, SQL, Reporting"
5734,"Python, Computer Vision"
5735,"PyTorch, TensorFlow, Cloud, Computer Vision, Python, Keras"
5736,"Python, SQL, Machine Learning, Statistics, Deep Learning"
5737,"Python, Computer Vision, TensorFlow, MLOps"
5738,"Machine Learning, Pandas, NLP, Statistics"
5739,"Power BI, Reporting, Excel"
5740,"Git, Agile, REST APIs, System Design, Spring Boot"
5741,"SQL, Python, NLP"
5742,"PyTorch, Python, Keras, MLOps"
5743,"System Design, Spring Boot, Git, REST APIs"
5744,"Tableau, Excel, Reporting, SQL"
5745,"Python, Statistics, Pandas, NLP"
5746,"Spring Boot, Git"
5747,"Agile, Docker, Java, Git, Spring Boot, REST APIs"
5748,"Tableau, Reporting, Excel, SQL, Power BI"
5749,"Python, Cloud, PyTorch, Keras"
5750,"Agile, User Stories, Stakeholder Management"
5751,"Cloud, Computer Vision, MLOps, TensorFlow, Keras, PyTorch"
5752,"TensorFlow, Computer Vision, PyTorch, MLOps"
5753,"Product Roadmap, Scrum, User Stories, Agile, Stakeholder Management"
5754,"Keras, Python, Computer Vision, Cloud, PyTorch"
5755,"System Design, Git, Docker"
5756,"Power BI, Reporting, Data Cleaning, Tableau, SQL"
5757,"REST APIs, Java, Git, Agile"
5758,"Java, Docker"
5759,"Docker, Git, System Design, REST APIs"
5760,"PyTorch, MLOps, Computer Vision, TensorFlow, Python"
5761,"Git, REST APIs, Agile"
5762,"Python, Deep Learning"
5763,"Python, TensorFlow, MLOps, Cloud, Keras"
5764,"SQL"
5765,"Machine Learning, Deep Learning, SQL"
5766,"User Stories"
5767,"Power BI, SQL, Reporting, Data Cleaning"
5768,"Product Roadmap"
5769,"Pandas, NLP, Machine Learning, Deep Learning"
5770,"Machine Learning, Pandas, Python, Statistics, NLP"
5771,"Python, NLP, Pandas"
5772,"Keras, Computer Vision, TensorFlow, Cloud, PyTorch"
5773,"User Stories"
5774,"Statistics, Pandas, Python"
5775,"Machine Learning, Deep Learning"
5776,"Python, NLP, Deep Learning, Machine Learning"
5777,"Python, Machine Learning"
5778,"Computer Vision, TensorFlow, PyTorch, Keras, Cloud"
5779,"Keras, TensorFlow, Cloud, PyTorch"
5780,"Power BI, SQL, Data Cleaning"
5781,"Python, TensorFlow, Cloud"
5782,"Scrum"
5783,"Reporting, Power BI"
5784,"Cloud, PyTorch, MLOps, Keras, Python, TensorFlow"
5785,"TensorFlow, Keras, Python, MLOps"
5786,"Pandas, Deep Learning"
5787,"Computer Vision, TensorFlow, Python, Keras, MLOps"
5788,"Tableau, Reporting, Data Cleaning, Power BI"
5789,"Tableau, Reporting, Excel, SQL, Data Cleaning, Power BI"
5790,"Git, Agile, REST APIs"
5791,"Agile, User Stories, Product Roadmap"
5792,"Machine Learning, SQL, Statistics, Pandas, NLP"
5793,"Agile, Scrum, Stakeholder Management, User Stories, Product Roadmap"
5794,"Spring Boot, System Design"
5795,"Statistics, Machine Learning, Python"
5796,"User Stories, Scrum"
5797,"Java, REST APIs, System Design, Docker, Git, Spring Boot, Agile"
5798,"TensorFlow, Keras, Python, Computer Vision, MLOps"
5799,"Product Roadmap"
5800,"Data Cleaning, SQL, Power BI, Reporting, Excel"
5801,"Stakeholder Management, User Stories"
5802,"Java, Docker, Agile, REST APIs, System Design"
5803,"TensorFlow, Python"
5804,"User Stories, Agile, Stakeholder Management"
5805,"Keras, MLOps, Cloud, TensorFlow, Computer Vision"
5806,"Spring Boot, System Design"
5807,"Agile, Product Roadmap, Stakeholder Management, Scrum"
5808,"Deep Learning, NLP, Machine Learning, Python, Pandas, Statistics"
5809,"User Stories, Stakeholder Management, Product Roadmap"
5810,"TensorFlow, Computer Vision, Keras, Python, PyTorch"
5811,"SQL, Reporting, Tableau"
5812,"Stakeholder Management, Product Roadmap, Scrum, Agile, User Stories"
5813,"Machine Learning, Statistics, NLP, Python, Deep Learning, Pandas"
